year,month,day,hour,pm25,date
2012,7,2,17,16.0,2012-07-02
2012,7,2,18,22.0,2012-07-02
2012,7,2,19,21.0,2012-07-02
2012,7,2,20,24.0,2012-07-02
2012,7,2,21,27.0,2012-07-02
2012,7,2,22,22.0,2012-07-02
2012,7,2,23,23.0,2012-07-02
2012,7,3,0,33.0,2012-07-03
2012,7,3,1,45.0,2012-07-03
2012,7,3,2,48.0,2012-07-03
2012,7,3,3,51.0,2012-07-03
2012,7,3,4,45.0,2012-07-03
2012,7,3,5,48.0,2012-07-03
2012,7,3,6,35.0,2012-07-03
2012,7,3,7,32.0,2012-07-03
2012,7,3,8,29.0,2012-07-03
2012,7,3,9,21.0,2012-07-03
2012,7,3,10,20.0,2012-07-03
2012,7,3,11,16.0,2012-07-03
2012,7,3,12,18.0,2012-07-03
2012,7,3,13,18.0,2012-07-03
2012,7,3,14,15.0,2012-07-03
2012,7,3,15,26.0,2012-07-03
2012,7,3,16,22.0,2012-07-03
2012,7,3,17,20.0,2012-07-03
2012,7,3,18,24.0,2012-07-03
2012,7,3,19,22.0,2012-07-03
2012,7,3,20,24.0,2012-07-03
2012,7,3,21,33.0,2012-07-03
2012,7,3,22,42.0,2012-07-03
2012,7,3,23,103.0,2012-07-03
2012,7,4,0,115.0,2012-07-04
2012,7,4,1,60.0,2012-07-04
2012,7,4,2,45.0,2012-07-04
2012,7,4,3,60.0,2012-07-04
2012,7,4,4,69.0,2012-07-04
2012,7,4,5,87.0,2012-07-04
2012,7,4,6,91.0,2012-07-04
2012,7,4,7,114.0,2012-07-04
2012,7,4,8,96.0,2012-07-04
2012,7,4,9,97.0,2012-07-04
2012,7,4,10,81.0,2012-07-04
2012,7,4,11,81.0,2012-07-04
2012,7,4,12,83.0,2012-07-04
2012,7,4,13,88.0,2012-07-04
2012,7,4,14,85.0,2012-07-04
2012,7,4,15,95.0,2012-07-04
2012,7,4,16,114.0,2012-07-04
2012,7,4,17,110.0,2012-07-04
2012,7,4,18,106.0,2012-07-04
2012,7,4,19,105.0,2012-07-04
2012,7,4,20,98.0,2012-07-04
2012,7,4,21,89.0,2012-07-04
2012,7,4,22,83.0,2012-07-04
2012,7,4,23,68.0,2012-07-04
2012,7,5,0,77.0,2012-07-05
2012,7,5,1,75.0,2012-07-05
2012,7,5,2,78.0,2012-07-05
2012,7,5,3,86.0,2012-07-05
2012,7,5,4,94.0,2012-07-05
2012,7,5,5,93.0,2012-07-05
2012,7,5,6,85.0,2012-07-05
2012,7,5,7,77.0,2012-07-05
2012,7,5,8,73.0,2012-07-05
2012,7,5,9,105.0,2012-07-05
2012,7,5,10,89.0,2012-07-05
2012,7,5,11,93.0,2012-07-05
2012,7,5,12,97.0,2012-07-05
2012,7,5,13,92.0,2012-07-05
2012,7,5,14,96.0,2012-07-05
2012,7,5,15,109.0,2012-07-05
2012,7,5,16,109.0,2012-07-05
2012,7,5,17,110.0,2012-07-05
2012,7,5,18,132.0,2012-07-05
2012,7,5,19,149.0,2012-07-05
2012,7,5,20,133.0,2012-07-05
2012,7,5,21,124.0,2012-07-05
2012,7,5,22,122.0,2012-07-05
2012,7,5,23,32.0,2012-07-05
2012,7,6,0,34.0,2012-07-06
2012,7,6,1,46.0,2012-07-06
2012,7,6,2,47.0,2012-07-06
2012,7,6,3,53.0,2012-07-06
2012,7,6,4,55.0,2012-07-06
2012,7,6,5,52.0,2012-07-06
2012,7,6,6,52.0,2012-07-06
2012,7,6,7,56.0,2012-07-06
2012,7,6,8,59.0,2012-07-06
2012,7,6,9,90.0,2012-07-06
2012,7,6,10,112.0,2012-07-06
2012,7,6,11,123.0,2012-07-06
2012,7,6,12,133.0,2012-07-06
2012,7,6,13,155.0,2012-07-06
2012,7,6,14,153.0,2012-07-06
2012,7,6,15,159.0,2012-07-06
2012,7,6,16,168.0,2012-07-06
2012,7,6,17,179.0,2012-07-06
2012,7,6,18,199.0,2012-07-06
2012,7,6,19,184.0,2012-07-06
2012,7,6,20,194.0,2012-07-06
2012,7,6,21,188.0,2012-07-06
2012,7,6,22,189.0,2012-07-06
2012,7,6,23,179.0,2012-07-06
2012,7,7,0,184.0,2012-07-07
2012,7,7,1,177.0,2012-07-07
2012,7,7,2,180.0,2012-07-07
2012,7,7,3,180.0,2012-07-07
2012,7,7,4,183.0,2012-07-07
2012,7,7,5,187.0,2012-07-07
2012,7,7,6,177.0,2012-07-07
2012,7,7,7,179.0,2012-07-07
2012,7,7,8,183.0,2012-07-07
2012,7,7,9,173.0,2012-07-07
2012,7,7,10,175.0,2012-07-07
2012,7,7,11,168.0,2012-07-07
2012,7,7,12,178.0,2012-07-07
2012,7,7,13,157.0,2012-07-07
2012,7,7,14,110.0,2012-07-07
2012,7,7,15,97.0,2012-07-07
2012,7,7,16,90.0,2012-07-07
2012,7,7,17,103.0,2012-07-07
2012,7,7,18,105.0,2012-07-07
2012,7,7,19,134.0,2012-07-07
2012,7,7,20,210.0,2012-07-07
2012,7,7,21,232.0,2012-07-07
2012,7,7,22,167.0,2012-07-07
2012,7,7,23,163.0,2012-07-07
2012,7,8,0,171.0,2012-07-08
2012,7,8,1,152.0,2012-07-08
2012,7,8,2,136.0,2012-07-08
2012,7,8,3,149.0,2012-07-08
2012,7,8,4,163.0,2012-07-08
2012,7,8,5,169.0,2012-07-08
2012,7,8,6,177.0,2012-07-08
2012,7,8,7,184.0,2012-07-08
2012,7,8,8,186.0,2012-07-08
2012,7,8,9,185.0,2012-07-08
2012,7,8,10,174.0,2012-07-08
2012,7,8,11,152.0,2012-07-08
2012,7,8,12,145.0,2012-07-08
2012,7,8,13,135.0,2012-07-08
2012,7,8,14,120.0,2012-07-08
2012,7,8,15,130.0,2012-07-08
2012,7,8,16,139.0,2012-07-08
2012,7,8,17,113.0,2012-07-08
2012,7,8,18,113.0,2012-07-08
2012,7,8,19,119.0,2012-07-08
2012,7,8,20,122.0,2012-07-08
2012,7,8,21,125.0,2012-07-08
2012,7,8,22,115.0,2012-07-08
2012,7,8,23,109.0,2012-07-08
2012,7,9,0,115.0,2012-07-09
2012,7,9,1,103.0,2012-07-09
2012,7,9,2,101.0,2012-07-09
2012,7,9,3,95.0,2012-07-09
2012,7,9,4,95.0,2012-07-09
2012,7,9,5,92.0,2012-07-09
2012,7,9,6,110.0,2012-07-09
2012,7,9,7,122.0,2012-07-09
2012,7,9,8,127.0,2012-07-09
2012,7,9,9,122.0,2012-07-09
2012,7,9,10,110.0,2012-07-09
2012,7,9,11,104.0,2012-07-09
2012,7,9,12,103.0,2012-07-09
2012,7,9,13,107.0,2012-07-09
2012,7,9,14,106.0,2012-07-09
2012,7,9,15,89.0,2012-07-09
2012,7,9,16,96.0,2012-07-09
2012,7,9,17,90.0,2012-07-09
2012,7,9,18,92.0,2012-07-09
2012,7,9,19,94.0,2012-07-09
2012,7,9,20,73.0,2012-07-09
2012,7,9,21,72.0,2012-07-09
2012,7,9,22,47.0,2012-07-09
2012,7,9,23,60.0,2012-07-09
2012,7,10,0,62.0,2012-07-10
2012,7,10,1,66.0,2012-07-10
2012,7,10,2,73.0,2012-07-10
2012,7,10,3,61.0,2012-07-10
2012,7,10,4,52.0,2012-07-10
2012,7,10,5,48.0,2012-07-10
2012,7,10,6,47.0,2012-07-10
2012,7,10,7,52.0,2012-07-10
2012,7,10,8,42.0,2012-07-10
2012,7,10,9,33.0,2012-07-10
2012,7,10,10,35.0,2012-07-10
2012,7,10,11,35.0,2012-07-10
2012,7,10,12,36.0,2012-07-10
2012,7,10,13,30.0,2012-07-10
2012,7,10,14,46.0,2012-07-10
2012,7,10,15,53.0,2012-07-10
2012,7,10,16,63.0,2012-07-10
2012,7,10,17,67.0,2012-07-10
2012,7,10,18,56.0,2012-07-10
2012,7,10,19,56.0,2012-07-10
2012,7,10,20,22.0,2012-07-10
2012,7,10,21,20.0,2012-07-10
2012,7,10,22,33.0,2012-07-10
2012,7,10,23,43.0,2012-07-10
2012,7,11,0,25.0,2012-07-11
2012,7,11,1,33.0,2012-07-11
2012,7,11,2,45.0,2012-07-11
2012,7,11,3,54.0,2012-07-11
2012,7,11,4,49.0,2012-07-11
2012,7,11,5,47.0,2012-07-11
2012,7,11,6,61.0,2012-07-11
2012,7,11,7,79.0,2012-07-11
2012,7,11,8,86.0,2012-07-11
2012,7,11,9,101.0,2012-07-11
2012,7,11,10,96.0,2012-07-11
2012,7,11,11,95.0,2012-07-11
2012,7,11,12,87.0,2012-07-11
2012,7,11,13,65.0,2012-07-11
2012,7,11,14,76.0,2012-07-11
2012,7,11,15,80.0,2012-07-11
2012,7,11,16,87.0,2012-07-11
2012,7,11,17,88.0,2012-07-11
2012,7,11,18,94.0,2012-07-11
2012,7,11,19,61.0,2012-07-11
2012,7,11,20,47.0,2012-07-11
2012,7,11,21,29.0,2012-07-11
2012,7,11,22,24.0,2012-07-11
2012,7,11,23,28.0,2012-07-11
2012,7,12,0,28.0,2012-07-12
2012,7,12,1,20.0,2012-07-12
2012,7,12,2,19.0,2012-07-12
2012,7,12,3,25.0,2012-07-12
2012,7,12,4,19.0,2012-07-12
2012,7,12,5,27.0,2012-07-12
2012,7,12,6,19.0,2012-07-12
2012,7,12,7,24.0,2012-07-12
2012,7,12,8,20.0,2012-07-12
2012,7,12,9,20.0,2012-07-12
2012,7,12,10,55.0,2012-07-12
2012,7,12,11,57.0,2012-07-12
2012,7,12,12,35.0,2012-07-12
2012,7,12,13,35.0,2012-07-12
2012,7,12,14,20.0,2012-07-12
2012,7,12,15,13.0,2012-07-12
2012,7,12,16,9.0,2012-07-12
2012,7,12,17,9.0,2012-07-12
2012,7,12,18,16.0,2012-07-12
2012,7,12,19,14.0,2012-07-12
2012,7,12,20,15.0,2012-07-12
2012,7,12,21,16.0,2012-07-12
2012,7,12,22,17.0,2012-07-12
2012,7,12,23,16.0,2012-07-12
2012,7,13,0,29.0,2012-07-13
2012,7,13,1,26.0,2012-07-13
2012,7,13,2,18.0,2012-07-13
2012,7,13,3,17.0,2012-07-13
2012,7,13,4,31.0,2012-07-13
2012,7,13,5,25.0,2012-07-13
2012,7,13,6,33.0,2012-07-13
2012,7,13,7,25.0,2012-07-13
2012,7,13,8,22.0,2012-07-13
2012,7,13,9,15.0,2012-07-13
2012,7,13,10,10.0,2012-07-13
2012,7,13,11,8.0,2012-07-13
2012,7,13,12,7.0,2012-07-13
2012,7,13,13,11.0,2012-07-13
2012,7,13,14,14.0,2012-07-13
2012,7,13,15,17.0,2012-07-13
2012,7,13,16,28.0,2012-07-13
2012,7,13,17,34.0,2012-07-13
2012,7,13,18,33.0,2012-07-13
2012,7,13,19,36.0,2012-07-13
2012,7,13,20,38.0,2012-07-13
2012,7,13,21,41.0,2012-07-13
2012,7,13,22,42.0,2012-07-13
2012,7,13,23,38.0,2012-07-13
2012,7,14,0,46.0,2012-07-14
2012,7,14,1,47.0,2012-07-14
2012,7,14,2,61.0,2012-07-14
2012,7,14,3,57.0,2012-07-14
2012,7,14,4,54.0,2012-07-14
2012,7,14,5,48.0,2012-07-14
2012,7,14,6,38.0,2012-07-14
2012,7,14,7,25.0,2012-07-14
2012,7,14,8,23.0,2012-07-14
2012,7,14,9,21.0,2012-07-14
2012,7,14,10,19.0,2012-07-14
2012,7,14,11,17.0,2012-07-14
2012,7,14,12,16.0,2012-07-14
2012,7,14,13,14.0,2012-07-14
2012,7,14,14,15.0,2012-07-14
2012,7,14,15,15.0,2012-07-14
2012,7,14,16,19.0,2012-07-14
2012,7,14,17,15.0,2012-07-14
2012,7,14,18,19.0,2012-07-14
2012,7,14,19,33.0,2012-07-14
2012,7,14,20,34.0,2012-07-14
2012,7,14,21,31.0,2012-07-14
2012,7,14,22,39.0,2012-07-14
2012,7,14,23,53.0,2012-07-14
2012,7,15,0,63.0,2012-07-15
2012,7,15,1,60.0,2012-07-15
2012,7,15,2,63.0,2012-07-15
2012,7,15,3,59.0,2012-07-15
2012,7,15,4,48.0,2012-07-15
2012,7,15,5,52.0,2012-07-15
2012,7,15,6,54.0,2012-07-15
2012,7,15,7,50.0,2012-07-15
2012,7,15,8,32.0,2012-07-15
2012,7,15,9,29.0,2012-07-15
2012,7,15,10,31.0,2012-07-15
2012,7,15,11,29.0,2012-07-15
2012,7,15,12,32.0,2012-07-15
2012,7,15,13,29.0,2012-07-15
2012,7,15,14,25.0,2012-07-15
2012,7,15,15,25.0,2012-07-15
2012,7,15,16,26.0,2012-07-15
2012,7,15,17,25.0,2012-07-15
2012,7,15,18,27.0,2012-07-15
2012,7,15,19,32.0,2012-07-15
2012,7,15,20,38.0,2012-07-15
2012,7,15,21,41.0,2012-07-15
2012,7,15,22,53.0,2012-07-15
2012,7,15,23,58.0,2012-07-15
2012,7,16,0,60.0,2012-07-16
2012,7,16,1,84.0,2012-07-16
2012,7,16,2,84.0,2012-07-16
2012,7,16,3,86.0,2012-07-16
2012,7,16,4,63.0,2012-07-16
2012,7,16,5,68.0,2012-07-16
2012,7,16,6,99.0,2012-07-16
2012,7,16,7,130.0,2012-07-16
2012,7,16,8,131.0,2012-07-16
2012,7,16,9,126.0,2012-07-16
2012,7,16,10,112.0,2012-07-16
2012,7,16,11,90.0,2012-07-16
2012,7,16,12,85.0,2012-07-16
2012,7,16,13,76.0,2012-07-16
2012,7,16,14,71.0,2012-07-16
2012,7,16,15,62.0,2012-07-16
2012,7,16,16,51.0,2012-07-16
2012,7,16,17,45.0,2012-07-16
2012,7,16,18,52.0,2012-07-16
2012,7,16,19,46.0,2012-07-16
2012,7,16,20,50.0,2012-07-16
2012,7,16,21,56.0,2012-07-16
2012,7,16,22,55.0,2012-07-16
2012,7,16,23,53.0,2012-07-16
2012,7,17,0,60.0,2012-07-17
2012,7,17,1,55.0,2012-07-17
2012,7,17,2,61.0,2012-07-17
2012,7,17,3,61.0,2012-07-17
2012,7,17,4,80.0,2012-07-17
2012,7,17,5,114.0,2012-07-17
2012,7,17,6,110.0,2012-07-17
2012,7,17,7,94.0,2012-07-17
2012,7,17,8,108.0,2012-07-17
2012,7,17,9,95.0,2012-07-17
2012,7,17,10,92.0,2012-07-17
2012,7,17,11,85.0,2012-07-17
2012,7,17,12,79.0,2012-07-17
2012,7,17,13,77.0,2012-07-17
2012,7,17,14,76.0,2012-07-17
2012,7,17,15,79.5,2012-07-17
2012,7,17,16,83.0,2012-07-17
2012,7,17,17,75.0,2012-07-17
2012,7,17,18,79.0,2012-07-17
2012,7,17,19,79.0,2012-07-17
2012,7,17,20,107.0,2012-07-17
2012,7,17,21,64.0,2012-07-17
2012,7,17,22,72.0,2012-07-17
2012,7,17,23,80.0,2012-07-17
2012,7,18,0,89.0,2012-07-18
2012,7,18,1,94.0,2012-07-18
2012,7,18,2,99.0,2012-07-18
2012,7,18,3,99.0,2012-07-18
2012,7,18,4,79.0,2012-07-18
2012,7,18,5,51.0,2012-07-18
2012,7,18,6,54.0,2012-07-18
2012,7,18,7,54.0,2012-07-18
2012,7,18,8,65.0,2012-07-18
2012,7,18,9,76.0,2012-07-18
2012,7,18,10,81.0,2012-07-18
2012,7,18,11,90.0,2012-07-18
2012,7,18,12,96.0,2012-07-18
2012,7,18,13,99.0,2012-07-18
2012,7,18,14,104.0,2012-07-18
2012,7,18,15,103.0,2012-07-18
2012,7,18,16,95.0,2012-07-18
2012,7,18,17,98.0,2012-07-18
2012,7,18,18,88.0,2012-07-18
2012,7,18,19,105.0,2012-07-18
2012,7,18,20,106.0,2012-07-18
2012,7,18,21,100.0,2012-07-18
2012,7,18,22,100.0,2012-07-18
2012,7,18,23,80.0,2012-07-18
2012,7,19,0,82.0,2012-07-19
2012,7,19,1,83.0,2012-07-19
2012,7,19,2,92.0,2012-07-19
2012,7,19,3,105.0,2012-07-19
2012,7,19,4,120.0,2012-07-19
2012,7,19,5,124.0,2012-07-19
2012,7,19,6,123.0,2012-07-19
2012,7,19,7,116.0,2012-07-19
2012,7,19,8,126.0,2012-07-19
2012,7,19,9,132.0,2012-07-19
2012,7,19,10,136.0,2012-07-19
2012,7,19,11,128.0,2012-07-19
2012,7,19,12,130.0,2012-07-19
2012,7,19,13,116.0,2012-07-19
2012,7,19,14,115.0,2012-07-19
2012,7,19,15,120.0,2012-07-19
2012,7,19,16,126.0,2012-07-19
2012,7,19,17,142.0,2012-07-19
2012,7,19,18,138.0,2012-07-19
2012,7,19,19,133.0,2012-07-19
2012,7,19,20,124.0,2012-07-19
2012,7,19,21,138.0,2012-07-19
2012,7,19,22,132.0,2012-07-19
2012,7,19,23,146.0,2012-07-19
2012,7,20,0,160.0,2012-07-20
2012,7,20,1,173.0,2012-07-20
2012,7,20,2,167.0,2012-07-20
2012,7,20,3,179.0,2012-07-20
2012,7,20,4,187.0,2012-07-20
2012,7,20,5,195.0,2012-07-20
2012,7,20,6,197.0,2012-07-20
2012,7,20,7,202.0,2012-07-20
2012,7,20,8,206.0,2012-07-20
2012,7,20,9,205.0,2012-07-20
2012,7,20,10,212.0,2012-07-20
2012,7,20,11,222.0,2012-07-20
2012,7,20,12,226.0,2012-07-20
2012,7,20,13,259.0,2012-07-20
2012,7,20,14,220.0,2012-07-20
2012,7,20,15,189.0,2012-07-20
2012,7,20,16,197.0,2012-07-20
2012,7,20,17,181.0,2012-07-20
2012,7,20,18,188.0,2012-07-20
2012,7,20,19,192.0,2012-07-20
2012,7,20,20,189.0,2012-07-20
2012,7,20,21,194.0,2012-07-20
2012,7,20,22,206.0,2012-07-20
2012,7,20,23,219.0,2012-07-20
2012,7,21,0,240.0,2012-07-21
2012,7,21,1,239.0,2012-07-21
2012,7,21,2,246.0,2012-07-21
2012,7,21,3,227.0,2012-07-21
2012,7,21,4,198.0,2012-07-21
2012,7,21,5,174.0,2012-07-21
2012,7,21,6,185.0,2012-07-21
2012,7,21,7,192.0,2012-07-21
2012,7,21,8,233.0,2012-07-21
2012,7,21,9,256.0,2012-07-21
2012,7,21,10,278.0,2012-07-21
2012,7,21,11,283.0,2012-07-21
2012,7,21,12,293.0,2012-07-21
2012,7,21,13,318.0,2012-07-21
2012,7,21,14,299.0,2012-07-21
2012,7,21,15,164.0,2012-07-21
2012,7,21,16,31.0,2012-07-21
2012,7,21,17,46.0,2012-07-21
2012,7,21,18,95.0,2012-07-21
2012,7,21,19,23.0,2012-07-21
2012,7,21,20,29.0,2012-07-21
2012,7,21,21,21.0,2012-07-21
2012,7,21,22,26.0,2012-07-21
2012,7,21,23,23.0,2012-07-21
2012,7,22,0,28.0,2012-07-22
2012,7,22,1,23.0,2012-07-22
2012,7,22,2,13.0,2012-07-22
2012,7,22,3,12.0,2012-07-22
2012,7,22,4,11.0,2012-07-22
2012,7,22,5,12.0,2012-07-22
2012,7,22,6,12.0,2012-07-22
2012,7,22,7,24.0,2012-07-22
2012,7,22,8,24.0,2012-07-22
2012,7,22,9,11.0,2012-07-22
2012,7,22,10,10.0,2012-07-22
2012,7,22,11,9.0,2012-07-22
2012,7,22,12,8.0,2012-07-22
2012,7,22,13,10.0,2012-07-22
2012,7,22,14,9.0,2012-07-22
2012,7,22,15,9.0,2012-07-22
2012,7,22,16,12.0,2012-07-22
2012,7,22,17,8.0,2012-07-22
2012,7,22,18,17.0,2012-07-22
2012,7,22,19,15.0,2012-07-22
2012,7,22,20,21.0,2012-07-22
2012,7,22,21,39.0,2012-07-22
2012,7,22,22,27.0,2012-07-22
2012,7,22,23,20.0,2012-07-22
2012,7,23,0,27.0,2012-07-23
2012,7,23,1,14.0,2012-07-23
2012,7,23,2,17.0,2012-07-23
2012,7,23,3,12.0,2012-07-23
2012,7,23,4,20.0,2012-07-23
2012,7,23,5,17.0,2012-07-23
2012,7,23,6,12.0,2012-07-23
2012,7,23,7,12.0,2012-07-23
2012,7,23,8,17.0,2012-07-23
2012,7,23,9,10.0,2012-07-23
2012,7,23,10,13.0,2012-07-23
2012,7,23,11,20.0,2012-07-23
2012,7,23,12,30.0,2012-07-23
2012,7,23,13,25.0,2012-07-23
2012,7,23,14,41.0,2012-07-23
2012,7,23,15,70.0,2012-07-23
2012,7,23,16,69.0,2012-07-23
2012,7,23,17,90.0,2012-07-23
2012,7,23,18,63.0,2012-07-23
2012,7,23,19,56.0,2012-07-23
2012,7,23,20,51.0,2012-07-23
2012,7,23,21,30.0,2012-07-23
2012,7,23,22,28.0,2012-07-23
2012,7,23,23,23.0,2012-07-23
2012,7,24,0,27.0,2012-07-24
2012,7,24,1,24.0,2012-07-24
2012,7,24,2,49.0,2012-07-24
2012,7,24,3,59.0,2012-07-24
2012,7,24,4,64.0,2012-07-24
2012,7,24,5,55.0,2012-07-24
2012,7,24,6,53.0,2012-07-24
2012,7,24,7,56.0,2012-07-24
2012,7,24,8,66.0,2012-07-24
2012,7,24,9,70.0,2012-07-24
2012,7,24,10,75.0,2012-07-24
2012,7,24,11,76.0,2012-07-24
2012,7,24,12,71.0,2012-07-24
2012,7,24,13,80.0,2012-07-24
2012,7,24,14,69.0,2012-07-24
2012,7,24,15,63.0,2012-07-24
2012,7,24,16,75.0,2012-07-24
2012,7,24,17,65.0,2012-07-24
2012,7,24,18,65.0,2012-07-24
2012,7,24,19,76.0,2012-07-24
2012,7,24,20,83.0,2012-07-24
2012,7,24,21,81.0,2012-07-24
2012,7,24,22,89.0,2012-07-24
2012,7,24,23,103.0,2012-07-24
2012,7,25,0,109.0,2012-07-25
2012,7,25,1,103.0,2012-07-25
2012,7,25,2,102.0,2012-07-25
2012,7,25,3,90.0,2012-07-25
2012,7,25,4,60.0,2012-07-25
2012,7,25,5,56.0,2012-07-25
2012,7,25,6,88.0,2012-07-25
2012,7,25,7,90.0,2012-07-25
2012,7,25,8,95.0,2012-07-25
2012,7,25,9,102.0,2012-07-25
2012,7,25,10,122.0,2012-07-25
2012,7,25,11,130.0,2012-07-25
2012,7,25,12,121.0,2012-07-25
2012,7,25,13,108.0,2012-07-25
2012,7,25,14,70.0,2012-07-25
2012,7,25,15,60.0,2012-07-25
2012,7,25,16,62.0,2012-07-25
2012,7,25,17,79.0,2012-07-25
2012,7,25,18,75.0,2012-07-25
2012,7,25,19,68.0,2012-07-25
2012,7,25,20,61.0,2012-07-25
2012,7,25,21,56.0,2012-07-25
2012,7,25,22,54.0,2012-07-25
2012,7,25,23,62.0,2012-07-25
2012,7,26,0,73.0,2012-07-26
2012,7,26,1,70.0,2012-07-26
2012,7,26,2,77.0,2012-07-26
2012,7,26,3,75.0,2012-07-26
2012,7,26,4,78.0,2012-07-26
2012,7,26,5,69.0,2012-07-26
2012,7,26,6,57.0,2012-07-26
2012,7,26,7,54.0,2012-07-26
2012,7,26,8,68.0,2012-07-26
2012,7,26,9,77.0,2012-07-26
2012,7,26,10,70.0,2012-07-26
2012,7,26,11,61.0,2012-07-26
2012,7,26,12,46.0,2012-07-26
2012,7,26,13,61.0,2012-07-26
2012,7,26,14,40.0,2012-07-26
2012,7,26,15,29.0,2012-07-26
2012,7,26,16,30.0,2012-07-26
2012,7,26,17,46.0,2012-07-26
2012,7,26,18,48.0,2012-07-26
2012,7,26,19,49.0,2012-07-26
2012,7,26,20,48.0,2012-07-26
2012,7,26,21,39.0,2012-07-26
2012,7,26,22,51.0,2012-07-26
2012,7,26,23,56.0,2012-07-26
2012,7,27,0,59.5,2012-07-27
2012,7,27,1,63.0,2012-07-27
2012,7,27,2,53.0,2012-07-27
2012,7,27,3,59.0,2012-07-27
2012,7,27,4,54.0,2012-07-27
2012,7,27,5,82.0,2012-07-27
2012,7,27,6,79.0,2012-07-27
2012,7,27,7,77.0,2012-07-27
2012,7,27,8,80.0,2012-07-27
2012,7,27,9,86.0,2012-07-27
2012,7,27,10,101.0,2012-07-27
2012,7,27,11,99.0,2012-07-27
2012,7,27,12,91.0,2012-07-27
2012,7,27,13,94.0,2012-07-27
2012,7,27,14,99.0,2012-07-27
2012,7,27,15,89.0,2012-07-27
2012,7,27,16,86.0,2012-07-27
2012,7,27,17,90.0,2012-07-27
2012,7,27,18,94.0,2012-07-27
2012,7,27,19,93.0,2012-07-27
2012,7,27,20,105.0,2012-07-27
2012,7,27,21,108.0,2012-07-27
2012,7,27,22,109.0,2012-07-27
2012,7,27,23,37.0,2012-07-27
2012,7,28,0,51.0,2012-07-28
2012,7,28,1,83.0,2012-07-28
2012,7,28,2,85.5,2012-07-28
2012,7,28,3,88.0,2012-07-28
2012,7,28,4,89.0,2012-07-28
2012,7,28,5,98.0,2012-07-28
2012,7,28,6,96.0,2012-07-28
2012,7,28,7,94.0,2012-07-28
2012,7,28,8,116.0,2012-07-28
2012,7,28,9,130.0,2012-07-28
2012,7,28,10,126.0,2012-07-28
2012,7,28,11,128.0,2012-07-28
2012,7,28,12,111.0,2012-07-28
2012,7,28,13,108.0,2012-07-28
2012,7,28,14,103.0,2012-07-28
2012,7,28,15,110.0,2012-07-28
2012,7,28,16,124.0,2012-07-28
2012,7,28,17,122.02222222222223,2012-07-28
2012,7,28,18,120.04444444444445,2012-07-28
2012,7,28,19,118.06666666666666,2012-07-28
2012,7,28,20,116.08888888888889,2012-07-28
2012,7,28,21,114.11111111111111,2012-07-28
2012,7,28,22,112.13333333333333,2012-07-28
2012,7,28,23,110.15555555555555,2012-07-28
2012,7,29,0,108.17777777777778,2012-07-29
2012,7,29,1,106.2,2012-07-29
2012,7,29,2,104.22222222222223,2012-07-29
2012,7,29,3,102.24444444444444,2012-07-29
2012,7,29,4,100.26666666666667,2012-07-29
2012,7,29,5,98.28888888888889,2012-07-29
2012,7,29,6,96.3111111111111,2012-07-29
2012,7,29,7,94.33333333333333,2012-07-29
2012,7,29,8,92.35555555555555,2012-07-29
2012,7,29,9,90.37777777777778,2012-07-29
2012,7,29,10,88.4,2012-07-29
2012,7,29,11,86.42222222222222,2012-07-29
2012,7,29,12,84.44444444444444,2012-07-29
2012,7,29,13,82.46666666666667,2012-07-29
2012,7,29,14,80.48888888888888,2012-07-29
2012,7,29,15,78.51111111111112,2012-07-29
2012,7,29,16,76.53333333333333,2012-07-29
2012,7,29,17,74.55555555555556,2012-07-29
2012,7,29,18,72.57777777777778,2012-07-29
2012,7,29,19,70.6,2012-07-29
2012,7,29,20,68.62222222222222,2012-07-29
2012,7,29,21,66.64444444444445,2012-07-29
2012,7,29,22,64.66666666666666,2012-07-29
2012,7,29,23,62.68888888888889,2012-07-29
2012,7,30,0,60.71111111111111,2012-07-30
2012,7,30,1,58.733333333333334,2012-07-30
2012,7,30,2,56.75555555555556,2012-07-30
2012,7,30,3,54.77777777777777,2012-07-30
2012,7,30,4,52.8,2012-07-30
2012,7,30,5,50.82222222222222,2012-07-30
2012,7,30,6,48.84444444444445,2012-07-30
2012,7,30,7,46.866666666666674,2012-07-30
2012,7,30,8,44.888888888888886,2012-07-30
2012,7,30,9,42.91111111111111,2012-07-30
2012,7,30,10,40.93333333333334,2012-07-30
2012,7,30,11,38.95555555555556,2012-07-30
2012,7,30,12,36.977777777777774,2012-07-30
2012,7,30,13,35.0,2012-07-30
2012,7,30,14,45.0,2012-07-30
2012,7,30,15,48.0,2012-07-30
2012,7,30,16,49.0,2012-07-30
2012,7,30,17,49.0,2012-07-30
2012,7,30,18,58.0,2012-07-30
2012,7,30,19,80.0,2012-07-30
2012,7,30,20,76.0,2012-07-30
2012,7,30,21,66.0,2012-07-30
2012,7,30,22,67.0,2012-07-30
2012,7,30,23,47.0,2012-07-30
2012,7,31,0,38.0,2012-07-31
2012,7,31,1,38.0,2012-07-31
2012,7,31,2,37.0,2012-07-31
2012,7,31,3,35.0,2012-07-31
2012,7,31,4,35.0,2012-07-31
2012,7,31,5,39.0,2012-07-31
2012,7,31,6,44.0,2012-07-31
2012,7,31,7,29.0,2012-07-31
2012,7,31,8,25.0,2012-07-31
2012,7,31,9,21.0,2012-07-31
2012,7,31,10,16.0,2012-07-31
2012,7,31,11,17.0,2012-07-31
