customer_id,age,balance,campaign,y
29326,35,526,2,no
13435,30,0,1,no
40872,38,245,2,no
35559,33,2558,2,no
41936,35,2779,2,yes
13689,25,710,1,no
45083,66,8,2,no
34794,41,13,1,no
37015,27,2,7,no
10641,39,952,1,no
36107,38,158,1,no
9972,34,4343,4,no
18735,57,23,8,no
14186,35,260,2,no
24646,43,1781,2,no
5513,43,-495,1,no
5157,26,1284,8,no
35331,47,25,1,no
44497,33,1514,1,yes
5215,52,173,5,no
21082,39,102,2,no
36108,39,0,1,no
27435,40,4025,2,no
32843,42,314,2,no
4624,31,410,2,no
18698,33,0,29,no
20388,38,-267,1,no
10508,57,24,2,no
21964,50,2130,4,no
7405,37,-113,3,no
6626,57,-752,1,no
31295,61,997,1,yes
11195,37,2087,1,no
31296,30,4808,1,yes
15149,41,49,5,no
18838,40,1213,1,no
34418,40,195,5,no
18235,33,89,4,no
23884,39,115,2,no
44287,45,0,2,no
39279,30,583,2,no
24052,52,6,1,no
18894,49,364,1,no
16325,38,23,1,no
41933,55,0,5,yes
21968,39,93,2,no
4844,37,734,1,no
6576,39,139,7,no
37509,48,-38,3,no
3473,33,279,1,no
44536,29,266,1,no
43539,35,2779,2,yes
26269,41,2913,1,no
35969,42,-556,3,yes
6635,29,1489,1,no
13212,60,598,1,no
3968,40,1161,8,no
26948,35,8903,6,no
37900,33,318,4,no
14518,33,137,3,no
17800,28,599,5,no
41480,26,3529,2,no
23180,50,1503,12,no
26164,36,10041,2,no
40427,29,1891,1,no
42426,61,0,2,no
39654,32,8,2,no
31918,53,2647,1,no
27532,56,9898,3,no
1581,39,-432,3,no
7677,32,1974,3,no
18721,28,-30,5,no
41068,29,145,1,no
23241,31,46,6,no
92,30,152,2,no
26303,55,1161,6,no
831,40,490,2,no
38618,28,-208,3,no
25956,55,4733,1,no
30453,32,2294,2,no
11324,46,1823,3,no
10480,41,492,29,no
34610,37,-738,1,no
14042,33,0,1,no
24964,52,10653,1,no
11545,55,1537,1,no
24127,50,237,1,yes
10276,52,50,3,no
20676,33,1674,7,no
10702,37,2741,4,no
44532,35,1454,1,yes
13726,60,71,3,no
16579,53,1065,1,no
40528,52,523,1,no
11023,43,392,5,no
21395,50,8139,6,no
8839,40,0,1,no
30626,43,479,1,no
15873,36,289,4,no
2517,37,368,2,no
19838,37,578,4,no
27238,40,1831,2,no
5255,37,453,1,no
41612,43,2367,1,yes
10472,50,917,2,no
22911,34,333,4,no
40121,54,0,4,no
26279,30,10395,1,no
43481,59,1,2,yes
3303,42,2124,3,no
13466,36,3043,1,no
36025,55,1402,2,no
18132,52,0,3,no
29600,32,1215,2,no
36494,35,739,7,no
29603,46,677,1,no
5340,39,12,1,no
13224,25,0,1,no
12541,49,126,1,no
35323,37,64,1,no
37008,42,-141,3,no
2752,48,67,4,no
36775,29,13186,1,no
24440,56,1270,2,no
14063,26,528,2,no
27573,39,119,2,no
43092,64,243,1,no
35300,32,1763,2,no
11523,40,2469,2,no
2987,49,892,2,no
1350,58,5,2,no
3554,49,3657,4,no
24489,56,2096,2,no
12923,42,419,3,no
44428,28,970,1,no
31225,25,1099,12,no
44501,36,417,1,yes
18928,43,610,1,no
13904,58,1067,1,no
42047,30,944,2,yes
40193,56,230,2,no
27821,33,332,1,no
29672,54,1460,3,no
32968,40,119,3,no
25714,32,413,1,no
38126,30,872,1,no
3275,48,1757,1,no
15289,43,-1164,4,no
32381,42,1154,2,no
20149,56,2750,2,no
4815,38,1746,1,no
38039,47,-169,2,no
36874,39,1425,3,yes
27780,53,1068,1,no
32254,47,-54,2,no
6504,37,427,3,no
45029,60,514,2,yes
39292,35,0,2,no
266,30,25,2,no
4434,36,733,1,no
16132,26,0,10,no
34305,37,2939,3,no
16806,45,1103,2,no
15641,30,-114,2,no
3302,21,0,5,no
21479,49,0,6,no
41591,29,345,1,no
12999,31,726,2,yes
13723,29,55,1,no
15198,27,2,1,no
35133,37,22,2,no
5203,26,0,10,no
22176,33,9,2,no
3234,49,3649,1,no
35709,58,950,1,no
31506,33,3576,1,no
43976,37,1188,1,yes
10022,46,10333,4,no
35610,45,3271,2,no
36715,39,5073,1,yes
33209,24,1222,1,no
23862,33,310,2,no
5506,24,-286,2,no
35974,39,0,3,no
24537,42,-15,1,no
1810,34,2257,1,no
27190,39,458,2,no
40813,48,201,1,yes
32123,37,46,1,no
29802,46,-17,2,no
40561,63,556,4,no
43140,37,255,2,yes
15837,35,0,3,no
33407,31,181,3,no
21371,61,0,13,no
40633,49,1718,1,yes
18412,32,0,6,no
12912,26,383,2,no
12327,48,341,3,no
38090,59,422,4,yes
31920,68,695,1,yes
33375,43,314,3,no
5354,36,-1,1,no
7757,49,-2049,3,no
36338,34,-29,2,no
23574,41,1946,9,no
18224,59,-209,3,no
8795,24,476,1,no
15310,48,2374,2,no
21729,45,850,2,no
25506,31,7118,1,no
255,50,297,1,no
593,41,4070,2,no
970,30,21,2,no
41603,25,553,4,no
37303,51,37,1,no
44751,28,12,1,yes
14221,44,0,2,no
44801,72,3561,3,yes
16087,27,285,1,no
23572,38,140,21,no
1356,33,0,1,no
27450,59,10054,3,no
28305,46,466,1,no
43761,78,3208,3,yes
34529,38,54,1,no
8217,48,2247,9,no
15267,57,2549,2,no
9143,48,476,3,no
7354,44,612,2,no
10342,36,398,1,no
40001,57,718,1,no
18405,50,2554,2,no
31047,31,2603,4,yes
25705,40,156,1,no
35976,38,0,2,no
6689,29,1101,1,no
27688,35,4693,5,no
37674,32,2431,5,yes
38581,37,-557,15,no
5164,51,140,10,no
29121,26,376,2,no
1494,38,362,5,no
27646,37,1097,2,yes
40722,25,145,1,no
27079,49,0,1,no
6357,30,49,2,no
30328,28,16,1,no
28013,53,5715,2,no
28566,32,337,2,no
27506,53,731,2,no
10462,35,4924,2,no
38205,30,278,1,no
36832,44,870,2,no
29875,38,0,1,no
9994,36,4844,3,yes
462,39,0,2,no
27452,46,3163,3,no
14988,33,92,11,no
44007,48,86,3,yes
33239,38,530,3,no
10868,47,1728,1,no
38387,32,99,2,no
393,46,477,1,no
28857,39,1585,2,no
27798,41,226,1,no
29111,38,4317,2,no
7305,43,5342,2,no
10103,44,289,1,no
9731,59,345,1,no
2735,42,419,4,no
34121,30,25,1,no
34718,36,0,1,no
18931,50,133,1,no
39046,38,-138,1,no
16910,38,0,1,no
1029,31,19,2,no
22547,32,0,3,no
38993,29,22171,1,no
24297,49,1084,1,no
10388,49,2732,1,no
16246,37,658,1,no
30123,47,556,2,no
25733,40,3,1,yes
18581,55,-555,3,no
14106,56,107,4,no
9483,43,64,2,no
35868,36,535,1,no
1229,53,582,2,no
44363,46,8564,2,no
16518,59,135,4,yes
22133,53,2295,10,no
38299,34,362,1,no
40438,28,9314,2,yes
19041,52,813,2,no
44388,38,1199,1,yes
16593,28,158,1,no
8589,26,17891,1,no
34896,39,-473,1,no
18797,37,2066,5,no
1084,31,251,2,no
43034,48,926,4,yes
10181,40,11084,1,no
12303,42,-15,1,no
6945,35,935,2,no
33359,50,2015,1,no
39944,30,942,2,no
32528,37,616,1,no
6846,56,-299,1,no
29250,58,5701,1,yes
1596,43,1376,4,no
30266,47,-332,2,no
26982,36,12132,1,no
14980,38,0,6,no
37988,31,233,2,no
23189,51,3413,7,no
36824,35,614,2,no
37366,51,-19,1,yes
24414,45,6572,2,no
9034,37,125,1,no
12463,41,1,1,no
15431,51,9228,4,yes
19746,34,0,6,no
30044,36,347,2,no
9774,35,5768,1,no
29919,46,705,1,no
35052,33,519,1,no
16867,47,19,2,no
14477,59,0,10,no
7915,45,410,4,yes
27390,40,271,3,no
14965,34,425,7,no
15092,55,6507,1,no
26249,39,660,1,no
5392,24,110,1,no
41724,54,895,1,yes
14638,43,8224,1,no
23476,32,2213,7,no
36695,39,636,1,no
38707,44,3684,5,no
38759,36,0,7,no
11960,36,1573,10,no
9658,60,92,3,no
36600,37,-106,1,yes
17831,48,906,9,no
11655,41,143,4,no
18617,34,4,39,no
13166,41,120,1,no
27994,32,3473,1,no
36872,40,1836,2,yes
36696,36,339,1,no
42635,21,2488,2,yes
28942,55,-308,1,yes
28697,41,3234,1,yes
43657,47,3745,1,no
15974,42,2239,1,no
41200,45,4068,1,yes
15875,38,-175,9,no
36966,43,1158,6,no
27904,48,-295,1,no
3208,53,420,1,no
18704,37,4153,16,no
6354,36,-37,1,no
44722,26,4,1,no
38857,32,-33,1,no
19721,33,5235,3,no
19126,46,664,2,no
31180,34,-398,8,no
10057,55,994,2,no
23411,34,-1,13,no
22872,59,6144,5,no
42184,32,1527,1,no
15809,28,579,2,no
18781,58,1183,5,yes
7732,29,-443,3,no
10958,35,53,2,no
7605,43,1202,1,no
18242,44,5414,4,no
3400,32,231,10,no
9913,35,305,2,no
5835,47,1573,1,no
12112,50,4861,3,no
12974,53,143,5,no
4608,34,85,4,yes
28763,54,285,1,no
41424,73,1050,2,no
23972,52,0,2,no
19599,40,998,7,no
40770,30,805,3,no
13039,32,2102,1,no
8149,59,3304,2,no
30744,52,1351,3,no
11432,43,1113,7,no
39620,46,2501,1,no
33280,41,1522,1,no
12500,51,-28,2,no
32062,30,2731,1,no
23962,56,665,12,no
13053,33,99,1,no
6521,30,2593,7,no
40751,42,11115,1,yes
3182,46,74,4,no
35595,39,403,3,yes
2144,54,208,1,no
31629,26,1804,2,no
30675,37,-254,3,no
37355,32,180,1,no
31189,66,995,2,yes
37990,31,581,3,no
32474,41,5219,4,no
40425,33,804,1,no
3895,41,223,1,no
31452,57,6468,4,no
3617,57,388,4,no
32524,55,865,1,no
19926,55,9997,2,no
21898,40,569,2,no
1744,31,160,1,no
12736,59,553,3,yes
15442,57,137,7,no
4951,29,688,1,no
29739,60,4243,1,no
44802,24,8165,1,yes
2040,34,222,6,no
18129,42,732,3,no
13240,28,-126,4,no
10520,51,721,3,no
34606,37,686,3,no
29949,37,1045,1,no
41552,20,479,2,no
13531,32,216,6,no
3502,54,366,1,no
38019,26,681,2,no
32277,47,3480,1,yes
16273,41,-391,1,no
19527,55,17,2,no
5218,39,439,3,no
12165,56,2561,6,no
6764,26,230,1,no
33792,67,3377,2,no
44897,23,1062,3,no
22414,46,447,2,no
6583,36,0,6,no
36459,47,3957,3,no
225,43,205,1,no
21066,45,0,2,no
10642,37,306,1,no
16292,25,-247,1,yes
31735,39,416,1,no
21294,55,987,4,no
42507,47,0,1,no
43252,76,802,1,yes
42049,60,5,1,yes
169,54,184,2,yes
23190,49,0,6,no
33807,52,722,3,no
22134,52,924,4,no
25089,50,5776,3,no
4697,32,1131,2,no
35068,28,417,2,no
11454,35,1833,1,no
38042,38,1307,2,no
19519,49,597,2,no
36988,47,-553,7,no
31323,64,1319,2,no
42490,57,592,6,no
32682,34,91,1,no
33427,31,587,4,no
6092,36,-185,2,no
26198,35,787,1,no
34251,28,891,6,no
28990,34,0,1,no
9576,37,160,2,no
30059,30,0,2,yes
33574,29,11968,2,no
7345,39,885,7,no
44605,30,124,1,no
7637,48,132,1,no
15746,33,327,1,no
37275,39,1004,2,no
10195,48,397,6,no
35594,45,-184,3,yes
28575,45,-55,3,no
27906,36,586,1,no
4372,57,437,4,no
33721,45,0,3,yes
24408,59,514,1,no
13685,27,228,6,no
31726,33,1064,1,no
760,37,-421,5,no
24434,38,0,1,no
43569,69,0,2,yes
17586,48,292,6,no
4285,44,4087,5,no
30801,31,690,12,no
24019,43,0,4,no
27288,35,391,1,no
19047,46,3,1,no
12676,33,555,2,no
26551,32,726,2,no
1979,57,221,2,no
25914,41,0,10,no
24363,51,-355,2,no
956,42,644,1,no
11457,37,253,2,no
18722,35,2383,6,no
228,33,34,1,no
24928,30,-305,1,no
38515,36,103,5,no
4318,22,3992,2,no
18913,47,1057,2,no
2421,24,596,1,no
40568,69,154,4,no
24270,49,7,1,no
22528,39,0,6,no
12369,30,62,1,no
44135,25,380,1,no
37322,29,5918,1,no
4453,30,1803,1,no
42740,42,942,1,yes
22699,32,79,4,no
34022,24,1052,1,yes
1076,49,114,2,no
32091,56,6101,4,no
16100,60,1339,1,no
22034,41,0,3,no
34852,44,513,4,no
5313,35,291,1,no
26592,34,17672,1,no
11052,51,3942,3,no
15433,50,161,1,no
42855,35,230,1,no
9029,48,0,1,no
34356,51,318,3,no
837,30,-174,1,no
16038,44,-199,12,no
19758,41,1517,3,yes
31720,56,1232,1,no
36916,39,5092,2,no
23951,33,1255,4,no
10213,56,0,2,no
24498,33,585,1,no
24145,43,35,1,no
40747,46,0,1,no
19301,40,311,2,yes
22914,44,268,5,no
17496,43,536,12,no
44686,51,980,2,no
43471,36,62,2,yes
21473,58,2180,4,no
10625,36,-1941,1,no
24285,41,1272,1,no
42130,36,62,1,yes
17384,40,552,8,no
43698,40,260,1,yes
8639,30,256,2,no
37996,42,-166,4,no
235,55,627,1,no
26819,53,1480,2,no
36316,52,0,2,no
3722,45,109,1,no
36763,31,439,2,no
44932,31,3511,1,yes
1395,39,1042,2,no
4716,39,247,2,no
28576,52,967,2,no
39370,32,1625,1,yes
5121,28,-427,2,no
10556,36,981,1,yes
44385,36,1745,1,no
36064,32,859,5,no
39089,29,275,1,no
29458,50,199,2,no
6603,31,82,1,no
30275,32,642,1,no
25326,49,-14,2,no
7446,42,2,2,no
15779,57,4,5,no
9310,39,2841,3,no
22272,32,154,3,no
37636,46,217,1,no
30043,53,255,2,no
636,52,660,2,no
20429,33,855,2,no
22236,31,284,4,no
33467,58,1430,6,no
21438,32,2678,9,no
31840,30,1268,4,yes
6496,49,-1547,3,no
41238,71,5584,3,yes
33394,28,387,1,yes
30648,33,417,1,no
31725,35,0,1,no
40433,33,3000,1,no
23851,37,5,2,no
18318,37,62,2,no
43903,30,799,1,yes
35025,31,-190,2,no
23567,50,-997,7,no
43506,36,3669,1,no
34977,29,266,1,yes
39013,22,330,1,no
36944,33,422,2,no
40128,28,1633,1,yes
29935,41,-94,1,yes
10169,58,0,2,no
43366,82,1419,1,no
11910,46,12186,3,no
24471,31,1246,2,no
34644,39,290,1,no
21433,47,2914,13,no
41970,76,4112,2,yes
6919,28,949,1,yes
28639,39,33,4,no
37392,35,102,5,no
37592,33,283,1,no
6786,24,53,1,no
38831,35,331,5,no
44519,30,1779,1,yes
43489,36,-115,4,yes
21339,40,2935,2,no
37092,38,15030,1,no
36709,27,498,1,no
18407,41,2171,2,no
40123,27,897,1,yes
829,55,102,1,no
40254,32,718,1,yes
26669,51,653,9,no
38112,33,109,4,no
23401,32,725,4,no
4543,35,271,1,no
7154,48,1533,1,no
16587,34,693,1,no
5594,30,4,3,no
6920,27,242,1,no
18819,37,102,3,no
11957,47,12276,5,no
43375,51,1204,4,no
18215,25,230,14,no
31600,40,2644,1,no
21006,36,25,2,no
40482,82,8603,1,yes
6358,33,0,1,no
28580,37,1284,2,no
18935,37,561,2,no
30999,51,-229,3,no
26460,33,2904,1,no
39870,41,280,1,no
14332,36,0,2,no
7717,44,14,5,no
19751,47,231,2,no
36515,50,8648,3,yes
39044,37,117,3,no
30948,30,237,2,no
20234,49,23917,4,no
30312,35,522,2,no
21486,52,204,2,no
44134,43,386,3,yes
19058,51,1394,1,no
34748,51,2396,2,no
41861,40,2266,1,yes
29776,36,0,1,no
37026,33,17,1,no
28464,57,381,1,no
12395,29,11,1,no
43577,56,15311,6,no
13352,41,232,3,no
28726,42,60,2,no
37137,48,865,2,no
8165,40,1734,1,no
24269,44,1034,1,no
31326,44,423,5,yes
30265,71,2651,2,no
39123,30,2145,2,yes
6158,23,836,1,no
6686,31,298,3,no
2031,48,418,3,no
30394,59,0,1,no
41481,57,772,1,no
13367,42,0,1,no
24572,49,0,1,no
9882,37,1134,3,no
38876,33,1219,3,no
26450,32,305,1,no
2226,42,-189,2,no
26354,41,7735,1,no
30199,29,0,9,no
18423,48,1397,2,no
3591,42,1742,2,no
19148,56,388,1,no
36181,56,150,6,no
35678,43,2,5,no
3329,26,800,1,no
43958,50,100,1,no
33323,34,470,1,no
7300,50,914,3,no
2325,32,594,2,no
34317,44,163,3,yes
28520,31,0,2,no
4044,35,378,3,no
22173,40,1498,4,no
9330,44,13,11,no
16863,46,0,2,no
29890,33,158,1,no
5044,39,4444,1,no
40115,31,623,1,no
33204,35,1422,7,no
19846,33,1585,2,no
22293,40,318,4,no
15162,45,1081,3,no
21573,51,401,6,no
35381,48,1323,1,no
30725,35,1064,2,no
30579,36,439,6,no
2048,49,15,5,no
1496,57,1216,6,no
39337,30,2,9,no
14451,51,242,4,yes
17330,33,407,2,no
13814,29,0,1,no
8840,43,433,1,no
971,41,276,1,no
20643,54,1659,5,no
23344,37,309,15,no
19766,58,648,2,no
37732,30,43,1,no
22614,53,0,1,no
8774,24,2019,1,no
38837,34,464,1,no
43771,31,2616,1,yes
19942,50,3002,2,no
9202,40,1779,7,no
7827,41,2666,2,no
8243,32,35,1,no
44812,39,112,3,yes
4016,34,305,25,no
7501,38,6836,4,no
20935,40,-239,2,no
4279,47,146,5,no
18785,53,0,3,no
16711,39,0,3,no
29385,49,1811,2,no
18278,41,3023,3,no
24541,41,2152,1,no
30586,44,445,2,no
25181,41,99,2,no
35201,31,459,1,yes
25370,34,2047,2,no
33872,28,377,1,yes
21130,33,852,8,no
22585,53,468,6,no
27579,53,1738,2,no
20679,44,267,3,no
26420,50,1878,2,no
5871,32,0,2,no
33433,27,162,1,no
33156,31,71,3,no
44972,48,0,1,no
39956,32,409,2,yes
4699,43,520,13,no
11138,26,416,2,no
21139,38,167,2,no
41648,41,2152,1,no
276,59,319,3,no
30902,41,371,5,no
36536,46,1437,1,no
32484,36,660,1,no
21736,47,1361,3,no
13310,26,-128,2,no
12699,59,147,3,no
41053,47,926,1,yes
11600,35,250,2,no
44647,22,361,1,no
32775,36,-26,2,no
30730,28,89,2,no
2749,25,53,4,no
19450,38,1097,3,no
29331,21,948,2,no
7670,44,5282,1,no
29720,26,822,3,no
17391,31,90,2,no
10233,54,3671,3,no
43183,36,1407,1,no
9669,27,379,4,no
11455,52,3737,4,no
12368,57,-418,1,no
31578,43,1943,2,no
37542,26,130,7,no
21003,30,910,2,no
16519,51,52,15,no
23713,52,-490,10,no
11170,37,-689,1,no
3352,59,7475,1,no
436,55,183,1,no
37014,57,-663,1,no
31113,29,8749,7,no
11075,39,51,2,no
2595,26,8206,2,no
3423,46,84,1,no
11519,38,634,2,no
43189,47,235,2,yes
42429,42,144,1,no
8798,30,-242,1,no
33703,55,3873,1,no
16701,47,751,1,no
35264,47,714,1,no
147,56,8,2,no
10496,48,5908,4,no
11115,39,224,2,no
38913,29,706,1,yes
13482,28,1950,1,no
28161,39,272,1,no
44494,19,108,1,yes
24930,37,1205,1,no
26069,57,839,2,no
5360,29,823,2,no
43711,58,169,3,yes
26634,36,21,1,no
34634,44,0,2,no
17387,39,759,5,no
38835,24,-232,1,no
44596,21,281,1,no
7800,53,1144,2,no
7825,38,126,2,no
27271,48,2697,1,no
3869,38,2724,4,no
4650,34,2700,2,no
22280,53,70,8,no
9545,46,595,3,no
29553,28,679,3,no
3112,23,-95,3,no
11863,59,544,2,no
7953,34,905,8,no
5971,59,252,2,no
14995,51,320,2,no
17957,42,0,2,no
25005,45,147,1,no
36887,52,316,3,no
77,44,582,1,no
6629,44,2083,1,no
39895,29,871,1,no
23666,55,-2,1,no
14148,44,71,2,no
10688,49,2005,4,no
39873,43,2160,1,yes
30390,34,66,1,no
3006,47,4906,1,no
10544,42,-380,1,no
9277,29,3313,3,no
2346,22,83,1,no
6089,50,-157,3,no
10270,56,225,12,no
16272,56,2370,1,no
15804,25,3,3,no
29948,24,99,3,no
21949,36,356,6,no
10659,43,159,4,no
989,38,0,1,no
15180,51,201,2,yes
37781,34,273,1,yes
41540,60,478,8,no
18429,49,3144,2,no
37572,44,130,1,no
6718,28,40,2,no
14817,31,38279,2,no
34099,49,5802,2,yes
23469,52,-27,8,no
15085,47,840,1,no
31791,60,12039,1,yes
9728,45,60,2,no
32753,36,1010,1,no
9227,38,-572,24,no
2271,26,96,2,no
697,40,6,3,no
33888,31,3382,1,yes
11897,35,273,4,no
29020,39,186,1,no
17836,53,534,4,no
42902,30,228,1,no
35989,44,177,1,no
25126,32,1785,2,no
24094,33,431,1,no
40394,22,466,1,yes
5517,53,1,1,no
43683,24,598,1,yes
43695,54,2206,1,yes
9177,29,549,2,no
29838,32,1431,2,no
26393,53,8892,1,no
15209,36,708,3,no
9692,55,7561,3,yes
21806,53,75,2,no
6174,36,-330,2,no
16288,30,3259,1,no
9992,46,399,2,no
2668,43,59,2,no
27732,28,654,1,no
33194,33,0,2,no
42973,36,417,1,yes
32946,39,2118,2,no
15392,57,1623,1,no
24603,49,1904,2,no
38328,27,-74,1,no
13743,53,768,1,no
39418,27,3733,1,yes
43146,33,8023,1,no
15429,33,2668,1,no
28710,47,405,1,no
42326,75,6027,2,yes
17798,33,215,12,no
13128,45,-688,1,no
33420,54,1663,1,no
6418,41,153,1,no
20017,34,2455,6,no
7855,44,596,3,no
4685,38,173,2,no
22060,57,3250,3,no
21644,51,45,4,no
41278,48,1519,5,no
40421,41,366,2,no
20008,57,1171,5,no
26759,32,3097,1,no
38777,54,244,11,no
22147,39,22,2,no
16565,57,0,2,no
25197,55,78,2,no
26933,31,3540,1,no
37255,51,3185,1,no
36586,54,349,2,no
28912,43,764,1,no
40757,22,3317,1,no
21993,48,-18,4,no
35941,31,0,2,no
13782,38,2246,1,no
16854,49,233,2,no
33229,37,756,2,no
22825,55,1498,5,no
18551,53,0,4,no
43727,46,349,4,yes
1028,58,211,2,no
28041,43,1796,2,no
24563,46,2749,1,no
43424,80,8304,1,no
32330,31,1205,1,no
254,33,140,1,no
15271,29,1535,2,no
1796,60,65,2,yes
33090,32,20011,1,no
23286,42,314,22,no
334,58,1387,5,no
43580,41,0,1,yes
44695,65,952,1,yes
25462,58,8014,2,no
39653,34,2555,2,no
41156,56,256,5,no
7093,50,1328,1,no
31158,26,313,2,yes
6175,36,-417,3,no
44923,54,1633,1,no
21900,42,149,2,no
12350,35,24,2,no
25898,50,4012,3,no
7168,53,436,1,no
30619,42,103,1,no
43127,60,106,1,yes
30092,28,198,2,yes
20119,38,1100,2,no
27623,37,1322,8,no
20524,33,3243,4,yes
4448,32,0,1,no
12444,59,49,4,no
3861,52,420,4,no
40456,31,1167,1,no
8116,34,72,1,no
18211,36,-11,28,no
31765,36,1822,1,yes
16625,31,-184,1,no
21487,33,610,7,no
14434,40,0,8,no
16301,52,1027,1,no
358,33,1068,2,no
39428,57,573,2,no
1298,46,397,1,no
41530,28,261,2,yes
10805,49,494,4,no
28176,32,223,1,no
8828,26,-45,2,no
45079,77,820,2,yes
30861,32,881,5,no
37247,53,8892,1,no
14414,43,-441,3,no
43914,66,4041,2,yes
9486,44,97,4,no
14071,43,-260,2,no
33511,32,1995,1,yes
34011,31,1422,1,no
17627,39,2381,3,no
44461,33,1536,2,yes
43693,59,138,1,no
38061,28,213,3,no
25750,40,0,1,no
41886,76,1411,2,yes
35765,45,972,1,no
22385,53,0,2,no
11286,38,611,3,no
4060,41,865,5,no
7740,29,121,2,yes
20204,30,4889,2,yes
40514,58,565,1,yes
40821,39,3840,2,yes
40039,44,717,2,no
8807,28,509,2,no
15503,33,0,3,no
8959,30,705,1,no
30,36,265,1,no
33685,39,143,2,no
37270,21,292,4,no
29459,34,517,2,no
34345,38,47,5,yes
11555,56,2558,1,no
40342,60,37,3,no
6033,23,0,5,no
11861,36,0,2,no
34075,31,620,1,no
30732,54,515,2,no
20730,59,235,2,no
13551,39,-388,2,no
40684,67,405,2,yes
19029,56,203,3,no
11497,58,5087,1,no
1870,31,1129,2,no
30546,35,0,3,no
22148,55,11,2,no
35648,57,1029,1,no
1783,39,183,2,no
17345,40,473,3,yes
985,51,1466,2,no
40809,57,589,1,yes
32120,61,1515,2,no
17302,53,1012,2,no
40895,43,1806,2,no
9893,52,603,1,no
4123,47,292,3,no
7586,45,818,3,no
17877,33,66,8,no
43059,58,473,1,yes
10219,41,2480,2,no
27955,34,5901,1,no
26801,36,75,2,no
26741,38,7696,2,no
22886,31,166,6,no
8159,26,1050,3,no
18774,50,52,8,no
12580,54,-488,2,no
3555,56,2256,2,no
35006,52,230,2,no
2982,33,1613,1,no
25544,35,578,1,no
13784,50,1612,1,no
15363,38,10189,2,no
41561,46,7331,4,yes
40577,49,5613,3,no
13960,30,91,2,no
17644,26,114,4,no
25087,33,46,1,no
41892,57,8,2,no
7799,43,19,2,no
13911,29,8,1,yes
42051,39,53,1,no
7883,45,404,2,no
15499,29,480,2,no
44633,22,552,1,yes
11623,27,61,1,yes
35371,23,537,1,no
40714,37,262,1,no
11118,29,-565,3,no
21579,46,558,6,no
20442,30,0,2,no
19808,33,5833,2,no
20576,49,4751,4,yes
37263,47,411,1,no
27397,30,4457,4,yes
24097,39,1757,1,yes
26137,41,0,6,no
27590,33,1834,2,no
27326,35,-718,1,no
35528,43,1255,2,no
2069,35,325,2,no
35631,42,319,9,no
32358,43,240,1,yes
41305,31,404,7,no
17814,44,2340,3,no
38069,35,667,5,no
44341,69,482,1,yes
29920,32,767,1,no
10925,56,278,1,no
13707,41,30,1,no
26363,37,264,1,no
9756,58,5,1,no
20021,34,832,4,no
33509,26,136,1,yes
12593,31,365,1,no
44628,33,394,3,no
32455,43,245,1,no
9451,36,914,1,no
44136,20,134,1,no
33878,47,1167,1,yes
10774,39,2169,2,no
18463,43,0,17,no
1612,49,216,2,no
29652,26,119,3,no
41910,25,3165,2,no
15100,25,10,1,no
44482,52,0,3,no
18302,41,0,4,no
1346,42,323,2,no
13628,27,0,2,no
21104,43,4016,2,no
40283,37,1000,1,yes
40862,31,181,1,yes
41766,59,0,1,no
44018,57,1884,4,no
24769,37,133,1,no
39613,49,0,1,no
44193,68,2469,2,yes
7808,31,-219,2,no
36671,30,-158,1,yes
16307,33,104,1,no
26654,35,3888,5,no
18639,26,1,20,no
38303,32,-341,1,no
38390,33,624,1,no
25366,46,942,3,no
9575,37,5334,1,no
24236,59,231,1,no
23512,37,839,11,no
37503,27,205,3,no
155,50,139,2,no
19514,46,311,6,no
11611,29,732,1,no
41344,38,0,2,no
12095,45,0,5,no
24653,54,217,2,no
27188,41,241,1,no
35828,41,106,2,no
39508,37,466,1,yes
30341,36,1598,1,no
20071,47,233,3,no
8006,34,516,1,no
24384,36,7343,1,no
4511,37,5432,1,no
39994,32,3154,1,no
34979,32,18,1,no
28984,39,0,1,no
29371,27,1444,2,no
19761,58,208,2,no
39713,58,196,3,no
4154,46,2851,2,no
7409,33,233,1,no
39008,33,8047,1,no
34487,37,288,6,no
30357,34,0,1,no
8401,26,317,1,no
14302,41,1821,3,no
24813,41,2105,1,no
18990,55,2730,2,no
6670,49,579,1,no
10575,37,40,3,no
2588,52,1161,1,no
38350,31,1340,1,no
3141,29,416,2,no
29699,45,1199,2,no
15724,44,5,2,no
11893,36,1313,10,no
9210,38,3239,2,yes
4226,32,86,1,no
16521,51,21,17,no
11311,50,193,6,no
23883,34,943,4,no
40281,23,382,1,no
30303,57,890,4,no
2022,32,12,4,no
34680,51,565,7,no
43373,45,2981,3,no
29568,32,1844,4,no
12260,47,2716,4,no
31446,30,6495,3,no
19290,54,506,2,no
8836,47,1143,1,no
2703,24,32,3,no
11316,47,165,3,no
17674,49,1601,5,no
37237,40,2077,1,no
18736,38,1515,5,no
29504,26,159,1,no
12168,59,4639,5,no
39086,30,-135,1,no
1752,31,213,2,no
23563,36,278,16,no
16334,34,672,3,no
37425,45,577,2,no
35307,59,2166,1,yes
30705,36,417,10,no
12627,35,0,1,no
14641,27,1928,5,no
9833,47,10179,2,no
30760,34,904,3,no
29356,29,-95,7,no
32435,24,0,1,no
10685,44,1696,3,no
40407,45,1823,1,no
24457,32,1918,1,no
44182,28,205,3,yes
7427,47,869,2,no
