"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201803","경춘선","강촌","0","0","177","11","313","90","393","336","534","3293","639","2165","750","2390","1320","2089","1290","1113","1553","1116","1822","960","2851","970","3651","841","2955","786","1593","802","667","667","483","407","356","421","159","449","54","291","11","42","0","0","0","0","0","0","20180403"
"201803","경춘선","굴봉산","0","0","104","5","100","21","277","68","241","267","324","376","322","812","433","496","356","328","344","303","422","246","585","383","550","255","397","287","246","261","125","235","71","177","26","128","18","118","11","61","1","18","0","0","0","0","0","0","20180403"
"201803","경춘선","금곡","3","0","1261","334","2277","992","5883","1981","5705","4777","3939","2468","3240","1884","2864","1468","2920","2150","2361","2000","2066","2242","2668","2110","2608","3682","3259","3503","3814","4277","1764","4662","975","2147","789","1966","665","1850","211","1671","5","379","0","0","0","0","0","0","20180403"
"201803","경춘선","김유정","3","0","63","9","195","62","642","444","412","639","425","1080","507","2412","570","2237","890","1531","1208","1103","1246","1337","1735","874","1847","712","1652","573","1159","514","435","390","195","243","99","170","38","178","23","147","17","23","0","0","0","0","0","0","20180403"
"201803","경춘선","남춘천","430","1","1410","21","3434","1051","4293","3080","5543","8163","5940","8243","5538","5939","5263","7876","5580","10134","7174","5699","8509","5844","8145","5260","9368","5064","8408","8568","7740","4384","5363","8490","3943","5115","3799","3364","2876","4414","817","2424","5","1810","0","0","0","0","0","0","20180403"
"201803","경춘선","대성리","2","0","4125","57","7046","429","3020","558","3063","1463","3829","817","6214","1405","8010","1411","2607","2564","1502","5198","1139","8182","1350","5316","1676","5311","1864","5070","1290","4675","620","6433","486","2423","449","988","268","704","170","449","1","13","0","0","0","0","0","0","20180403"
"201803","경춘선","마석","30","0","1025","408","6530","2897","19119","6874","12577","9898","9905","5021","7889","4560","6566","4173","6924","4435","5905","5610","5679","5567","5850","7371","7517","7047","7673","10568","8161","11964","3848","11804","2935","8705","2331","6572","1719","5182","698","3357","31","1275","0","0","0","0","0","0","20180403"
"201803","경춘선","백양리","1","0","101","17","37","44","66","142","130","411","195","348","328","455","355","481","342","299","252","298","394","315","446","296","395","111","571","195","302","125","163","97","120","87","51","80","47","83","18","56","1","28","0","0","0","0","0","0","20180403"
"201803","경춘선","별내","13","0","904","450","2271","1259","9954","3338","7997","6847","4693","4028","3939","2957","3471","3461","3591","3307","3805","3484","3278","3542","4189","4172","4873","4246","5965","5926","6030","7691","3302","7029","2523","4640","2529","2513","2242","3344","1216","2029","37","304","0","0","0","0","0","0","20180403"
"201803","경춘선","사릉","22","0","1776","769","5411","2325","22067","5724","17599","7399","9980","3277","6690","2941","5522","2951","5474","2922","4931","3525","3817","3859","4219","3944","4547","7860","6746","8010","7811","11963","3595","14782","2268","8750","1910","6435","1175","6897","482","4816","27","837","0","0","0","0","0","0","20180403"
"201803","경춘선","상천","0","0","287","29","553","123","834","278","966","719","709","909","596","1240","848","945","674","652","809","520","1013","803","1238","634","1305","779","1062","860","503","753","290","788","121","507","91","417","61","234","52","220","0","55","0","0","0","0","0","0","20180403"
"201803","경춘선","신내","7","0","335","112","1265","717","2494","3735","2276","2212","1296","1277","1254","918","1091","864","1017","1015","1039","1061","1111","1224","1319","1133","2259","1454","1684","1998","1737","2394","1066","1693","809","1283","721","810","579","721","352","429","1","125","0","0","0","0","0","0","20180403"
"201803","경춘선","천마산","6","0","1040","275","3218","618","9236","1526","6588","1311","4946","1566","3362","1209","3060","1248","3026","1839","2468","1572","2008","2005","1828","2739","1837","3201","1830","4479","1836","4527","1011","5259","715","3887","492","2930","366","2309","134","1922","6","398","0","0","0","0","0","0","20180403"
"201803","경춘선","청평","3","0","1584","114","2332","606","4766","2361","6125","4620","4387","3407","4830","2966","5413","2636","3743","2868","3397","3236","3626","4225","3613","3567","4164","6153","4840","6540","4802","4689","2957","4996","2407","2851","1583","2470","940","1637","290","1788","8","174","0","0","0","0","0","0","20180403"
"201803","경춘선","춘천","253","2","500","4","1530","322","2039","2151","2565","6863","3094","5316","2860","5536","2728","4721","3095","5008","4606","4542","5986","2991","7874","3606","8670","2789","7534","3890","5949","2299","3836","3560","2579","2569","1924","1682","1309","1747","277","1133","9","852","0","0","0","0","0","0","20180403"
"201803","경춘선","퇴계원","6","1","2419","522","5166","1512","21725","3228","15320","5793","9657","2742","7019","2688","5583","2834","6071","3362","5084","3608","4145","4007","4219","5472","4913","6641","4788","8895","6404","13760","4020","12382","2477","8410","1907","6144","1421","6619","844","4361","43","853","0","0","0","0","0","0","20180403"
"201803","경춘선","평내호평","471","0","5394","812","9950","2112","31250","4939","23386","9058","14073","7407","10873","5622","9722","5198","10083","6813","8364","7035","7765","8622","7957","8184","8096","11389","9869","19001","9940","19609","6111","21134","4791","14327","4469","12363","4150","8776","1808","9487","45","2847","0","0","0","0","0","0","20180403"
"201803","공항철도 1호선","검암","1605","1","10253","856","20926","3409","46956","9521","34066","17807","17621","6705","13767","5912","14005","5474","13796","6624","11148","8319","9783","9303","9563","10605","11489","14112","12009","17157","18479","30690","9179","34791","6537","24936","5547","21424","4300","22664","2244","14004","483","9017","0","0","0","0","0","0","20180403"
"201803","공항철도 1호선","계양","18","1","9240","650","23657","3259","68758","5241","57076","7529","30841","5965","22100","5278","19781","5014","17956","6634","15057","8269","12163","10160","10629","13318","12829","18373","12599","25090","11212","40630","6803","47863","5062","32622","4191","29043","3106","29653","1341","20111","238","5400","0","0","0","0","0","0","20180403"
"201803","공항철도 1호선","공덕","60","1","1507","104","2201","1016","4812","2637","5344","9015","3279","3906","2499","2577","2354","2820","2481","2339","2605","2912","2479","2749","2381","2899","2657","3901","3324","5008","6601","9112","3809","7739","2855","4552","2823","4077","2384","4215","1415","3110","120","1521","0","0","0","0","0","0","20180403"
"201803","공항철도 1호선","공항화물청사","4","0","726","561","2235","7788","2175","16512","2745","29037","3412","5005","949","2125","955","3644","1355","4715","1709","2015","2524","1095","3172","1106","5278","1232","8623","1944","20011","967","6218","2807","4057","4433","5944","1052","3515","334","953","178","14","40","0","0","0","0","0","0","20180403"
"201803","공항철도 1호선","김포공항","44","0","2487","1710","4327","11940","9180","21593","16192","20522","16060","11264","14163","11191","17853","11202","17413","13069","21235","12243","20549","12024","21045","10601","16895","12474","23771","14523","30179","15862","22919","12122","17312","5811","18113","4130","20370","3453","5647","2285","217","1404","1","54","0","0","0","0","20180403"
"201803","공항철도 1호선","디지털미디어시티","98","3","3601","721","6756","7582","17147","22662","18435","89876","11211","40127","9061","15490","10305","12435","12018","12579","12918","13366","13742","11848","14791","11021","17927","12231","30335","13683","92147","18186","38714","16763","23460","9278","20944","8076","15956","7557","7796","5542","819","3082","0","0","0","0","0","0","20180403"
"201803","공항철도 1호선","서울역","77","1","5776","1109","5762","11155","12375","17388","16634","25209","15472","21754","18003","18190","23094","18850","25145","17836","24759","20389","20286","17538","27384","17501","29222","19659","30513","18864","31562","23140","24806","19069","18819","13936","20533","12361","14255","10269","6155","5356","182","3689","0","0","0","0","0","0","20180403"
"201803","공항철도 1호선","영종","3","0","1913","140","4737","1878","7785","1930","6615","2321","4681","1797","4330","1483","4303","1629","3632","2175","3230","2097","2750","2758","2949","3005","3658","4275","4469","4829","3047","5739","1947","6280","1426","5979","1159","4901","844","5278","487","3940","92","1571","0","0","0","0","0","0","20180403"
"201803","공항철도 1호선","운서","31","2","6619","646","9670","6064","17366","10210","15501","14519","10192","10270","9794","5545","10358","5293","10666","5444","8497","6596","8322","6846","8731","9826","11780","10520","14787","12389","14355","17807","7821","15377","7275","13558","7745","14747","6167","15386","3228","10496","279","3964","0","0","0","0","0","0","20180403"
"201803","공항철도 1호선","인천공항1터미널","0","0","13328","5075","16023","17900","17226","36706","20230","35629","20166","28384","17560","21264","21955","34413","30194","34446","30601","33201","34288","31315","40308","23116","38623","22745","37918","25215","37526","22839","27821","19494","25775","15399","25229","11875","28006","7726","12835","7669","26","6669","0","0","0","0","0","0","20180403"
"201803","공항철도 1호선","인천공항2터미널","0","0","5569","3116","6101","9323","6716","13775","7224","13782","8720","7526","3380","6458","3725","9942","7098","12744","6342","10022","9445","8811","12306","9840","15499","11313","18756","10895","22974","4763","12844","2544","9418","2231","9195","2414","8652","1505","3585","982","1","895","0","0","0","0","0","0","20180403"
"201803","공항철도 1호선","청라국제도시","150","0","3346","188","15407","4237","29203","8178","17888","18571","10853","5300","8854","2837","8221","2807","7908","3446","6731","4514","5611","4859","5779","6378","7488","7033","11683","11204","19084","15953","6209","20492","4121","14450","3490","12299","2249","13744","928","8639","136","2335","0","0","0","0","0","0","20180403"
"201803","공항철도 1호선","홍대입구","151","8","4353","637","6019","8093","10869","7442","13726","20607","11410","18652","11821","14835","12470","14740","12451","17103","12849","19996","13072","18346","15324","19001","19517","19515","25147","23330","28877","32307","22788","26844","20126","15448","24497","13289","25827","12400","13696","10524","1124","2901","0","1","0","0","0","0","20180403"
"201803","과천선","경마공원","0","0","180","649","771","4105","1891","6922","2892","18855","2520","31725","2413","41956","3041","27046","4501","23645","5398","22276","9267","16553","13198","10583","22262","5782","40808","2768","91694","2449","12669","1713","2973","1341","1268","1311","646","1319","251","803","61","304","0","1","0","0","0","0","20180403"
"201803","과천선","과천","2","0","1345","313","5629","5026","18834","3851","20035","7793","13793","5448","9283","4741","8561","4038","9126","4582","8728","5438","7791","5773","7580","6212","9512","7367","10606","8175","8269","12177","4193","11702","2505","7616","1928","7560","1661","7837","525","5584","117","1723","0","0","0","0","0","0","20180403"
"201803","과천선","대공원","0","0","63","581","249","3496","751","4241","665","13790","1288","21700","1845","23392","3706","12943","9250","11666","9702","12559","10454","10725","12599","6609","17103","3830","20029","1868","20684","1385","9126","839","3881","525","1158","527","430","326","244","199","42","104","0","0","0","0","0","0","20180403"
"201803","과천선","범계","145","48","7843","3090","32837","12228","108007","27159","97728","67912","59111","53950","43747","36340","42092","36519","45919","37796","45143","46250","42833","44584","45818","46931","50652","57417","58933","74181","74791","108174","50952","103091","51301","57347","43037","44472","39241","45514","16110","27183","2184","12633","2","1","0","0","0","0","20180403"
"201803","과천선","선바위","0","0","1082","1406","6313","9736","24520","21615","31527","28401","21846","16610","14444","8125","12747","7462","12728","7766","13368","8138","12193","8556","12220","9733","15333","10917","24002","14734","38783","20092","20828","18109","11730","11968","9709","10968","6166","11343","2470","6406","282","2435","0","6","0","0","0","0","20180403"
"201803","과천선","인덕원","146","1","8774","2479","28211","12988","97251","32547","91875","114695","59044","47410","43550","26158","39605","23496","40474","23371","40237","27680","33842","30024","34936","32214","43076","39188","55146","52355","91236","82749","41643","80250","28858","47012","29085","44697","20832","44837","8588","31408","1354","11439","0","0","0","0","0","0","20180403"
"201803","과천선","정부과천청사","6","0","1518","1458","5762","7736","20847","26176","20073","86195","17540","27296","14982","20058","15323","16321","17617","15121","20860","17347","25033","16734","24199","14825","24915","14918","36415","17418","70441","24584","23441","23839","17774","11345","20238","9618","12370","8808","3930","5987","487","1621","1","1","0","0","0","0","20180403"
"201803","과천선","평촌","25","0","4396","2863","19990","11622","66297","26738","55680","78802","33093","33976","24532","17506","23083","16850","23234","17053","22588","21038","21208","19741","22255","20240","25870","25741","37092","31345","58050","48661","30243","53244","22047","28744","22072","25467","17194","24407","6829","14921","1131","7420","0","2","0","0","0","0","20180403"
"201803","분당선","가천대","17","3","5489","842","7204","4249","20264","6391","28538","47321","16916","49432","11796","40391","12353","15203","18614","24215","19534","19708","20755","14254","27048","12681","37745","15392","35579","19853","26756","26350","19546","24218","14840","17969","13568","19021","12931","19520","7088","14268","317","2341","2","0","0","0","0","0","20180403"
"201803","분당선","강남구청","16","0","1349","627","3173","5904","8868","14030","12530","50610","10490","40613","9135","19474","10829","15082","11091","15232","13228","16887","13884","16582","16672","16462","17479","16855","22532","18344","47465","21577","27105","17642","16657","9529","14701","7885","11437","8419","4665","5087","120","1254","0","1","0","0","0","0","20180403"
"201803","분당선","개포동","5","0","573","796","2969","4958","8701","5309","8661","7797","6465","7531","4856","6034","4876","3547","6155","3880","5825","4683","5195","4432","5426","4861","7436","5432","9351","6855","7859","8919","4910","8153","3726","5650","3929","5126","3188","5788","1039","3552","41","478","1","0","0","0","0","0","20180403"
"201803","분당선","구룡","2","0","838","512","1847","2999","5429","10924","7529","6306","6062","2879","4818","2103","4194","2122","4442","2278","4317","2699","3295","2804","3399","3530","8368","3875","6065","4539","6090","5128","2702","5087","1298","3347","2666","3445","739","3342","291","2795","23","401","1","0","0","0","0","0","20180403"
"201803","분당선","구성","42","0","2330","407","7436","2092","24510","5271","26930","8478","15990","4748","11678","3515","9502","4196","8074","4831","7890","4897","6187","6779","6498","8940","6448","10880","7859","13629","8359","20096","4813","19275","3225","13197","3089","11579","2078","12128","683","8433","54","1777","0","0","0","0","0","0","20180403"
"201803","분당선","기흥","115","1","4047","811","9618","8051","32007","11181","35749","27745","20411","9918","14349","7974","14560","10542","14741","9102","13813","10548","13124","11514","14003","11974","19446","13957","23165","19555","20238","27763","12286","27960","9792","20786","7905","18535","8055","17100","3189","14054","293","2940","0","0","0","0","0","0","20180403"
"201803","분당선","대모산입구","23","0","1947","470","4070","2243","10580","3991","12430","8969","8050","4457","5943","3698","5994","3439","5449","3668","5776","4177","4745","4596","4979","5169","5432","5730","5607","6259","8048","7847","3929","7353","2502","5146","1987","5006","1342","5470","581","3179","22","653","0","0","0","0","0","0","20180403"
"201803","분당선","도곡","37","0","1334","1419","3715","6211","11210","18102","17201","29516","13362","21530","10569","9332","10877","9846","10697","9051","12151","11119","12316","9757","13668","10853","17005","11440","19315","13171","27074","15709","14579","14604","9445","9790","8730","9168","6705","8867","2035","6237","95","858","0","0","0","0","0","0","20180403"
"201803","분당선","망포","110","0","3959","2403","16960","7137","53424","19943","54397","41505","26946","15754","18516","8651","17992","9720","18727","11157","16834","12019","15126","13115","16150","16326","20078","20713","30717","28390","46045","41162","24743","43479","18430","30809","16000","26575","12544","26903","5048","15724","500","4898","0","0","0","0","0","0","20180403"
"201803","분당선","매교","378","2","2646","298","4491","1177","10332","3261","12171","14230","6727","3799","4092","2806","3965","2899","4376","2998","3787","3399","3198","3287","3322","4372","3893","5913","9347","8428","7290","9871","3104","7154","2058","4774","2049","4603","3864","4413","386","2768","22","847","0","0","0","0","0","0","20180403"
"201803","분당선","매탄권선","53","3","2405","587","7508","1544","20107","5501","21792","12348","11353","5076","7347","2801","7125","3429","7437","3805","6392","3995","5264","5334","5879","6217","7568","7597","11494","10823","10483","16462","6076","15200","3997","11239","3697","10337","2995","9807","1073","7148","62","1641","0","1","0","0","0","0","20180403"
"201803","분당선","모란","151","14","14629","3227","25351","12079","68380","25525","89878","41440","62339","33960","39507","31845","38932","38534","43404","39637","45885","42481","43953","41215","43574","48243","45880","50626","50131","57156","52495","77859","32992","69518","23399","48348","21944","47185","17946","41921","9190","27905","801","3719","0","0","0","0","0","0","20180403"
"201803","분당선","미금","689","9","5048","688","14982","12240","43307","22861","53586","54760","38555","44757","33846","27478","35828","29930","36025","31769","38826","35492","37543","34573","39592","40495","40454","40819","49556","48339","54186","62824","32958","63836","24527","39025","25407","36234","22508","33612","6411","22364","222","5072","0","0","0","0","0","0","20180403"
"201803","분당선","보정","42","1","1043","47","3593","1227","11220","2985","13452","7612","8841","2401","6960","1566","5578","1891","4742","2464","4397","2789","3907","3293","4043","4757","4401","5048","7234","6176","4614","6832","2591","7069","1778","5084","1565","4855","1229","4594","541","3195","44","759","0","0","0","0","0","0","20180403"
"201803","분당선","상갈","30","0","2674","491","8422","2662","21585","6409","23945","11604","15479","4792","11003","3918","9561","4431","9052","5364","8122","6175","6734","6511","6610","7328","8302","10277","12604","14426","12755","16905","6339","16404","3893","12340","2989","12099","1905","11996","801","8319","82","1504","0","0","0","0","0","0","20180403"
"201803","분당선","서울숲","27","0","1990","270","5848","4277","17425","8050","26623","27604","17336","17665","9025","10938","9326","10452","9703","11135","10874","14384","11116","14666","12592","15055","16345","14107","20905","15370","29623","20682","17037","18773","9512","11578","8017","10329","5584","10676","2022","5848","46","1259","0","1","0","0","0","0","20180403"
"201803","분당선","서현","429","8","5454","3037","13093","11097","39717","40127","48536","88861","36185","80095","32609","52927","35561","46251","40631","45513","42773","52745","46338","50496","52680","51952","56624","53772","73363","64875","103569","79045","73956","71148","66771","37600","55372","31803","49132","27819","19968","16547","1320","2708","0","0","0","0","0","0","20180403"
"201803","분당선","선릉","22","0","871","931","1996","9061","3874","44316","6036","136354","5510","87252","5436","32913","7070","23918","8384","22642","10155","24534","10928","20194","12120","18605","18221","19272","23869","22701","54825","26899","27927","20562","17771","9841","16837","7113","15778","6276","5228","4546","271","976","0","0","0","0","0","0","20180403"
"201803","분당선","선정릉","21","0","1052","820","2390","4594","5794","12840","8970","59516","6780","43749","6281","18429","8148","13624","10317","11852","10898","12084","12570","11462","13532","10388","14473","10475","20307","11444","47477","13374","26619","10323","14882","5735","14453","4820","11017","5112","4355","3251","142","805","0","0","0","0","0","0","20180403"
"201803","분당선","수내","142","2","2790","1474","7444","5811","20355","16146","27553","61361","20398","49926","16503","23727","17906","21895","19891","23395","22845","22039","25126","23728","27563","22845","27324","26128","35291","28221","54074","36215","34055","29331","35081","17635","25039","15499","22343","14333","6784","8458","496","2093","0","0","0","0","0","0","20180403"
"201803","분당선","수서","92","0","3045","2963","7697","13240","28520","28065","40409","48022","28829","30028","27418","19859","22001","16041","24767","19721","23907","20949","18139","20703","25854","22957","28802","26757","33267","31856","47342","41418","23806","36029","22616","24565","17363","21327","16024","18896","9369","10285","185","1722","1","0","0","0","0","0","20180403"
"201803","분당선","수원","609","3","4110","750","7980","3348","29016","8344","33945","14141","18780","10896","11524","6843","12050","6544","12200","9523","13077","10026","12585","8791","14461","9746","18529","13667","22983","16532","26414","24988","20544","20652","18350","12237","17096","9642","14981","7800","6688","4724","153","2060","0","37","0","0","0","0","20180403"
"201803","분당선","수원시청","421","8","5863","1061","10090","4665","23965","14571","25986","41826","14689","31225","12315","16557","13776","19981","16957","18432","17779","21131","18230","19886","21173","19543","25416","20558","27990","31804","38675","40967","24376","41993","24139","25187","22885","21508","19561","15183","8957","13058","654","2870","0","0","0","0","0","0","20180403"
"201803","분당선","신갈","73","3","2499","371","7335","1166","21467","2503","23146","6285","13919","4294","10287","3818","9109","4391","8556","5031","7433","5636","6753","7216","6618","8099","7016","8443","7684","12654","6583","16619","3563","15621","2304","11667","2139","10245","1683","10107","659","8278","99","1587","0","0","0","0","0","0","20180403"
"201803","분당선","압구정로데오","65","0","1756","650","3369","11388","5855","22966","9342","67188","8495","89229","8619","41500","13492","34184","17477","31043","19536","32417","24454","31805","31260","31559","38351","29977","49040","33880","74651","41160","62670","30293","52053","12192","38075","7656","27996","6829","10436","3912","335","729","0","0","0","0","0","0","20180403"
"201803","분당선","야탑","184","8","7793","3767","19128","15546","64921","42176","78641","102296","53083","63301","42781","42688","43686","42127","47544","47381","48912","48265","47651","52302","51699","50597","58677","58155","68631","67411","100497","87322","60171","80617","44192","49899","41064","42064","33262","40077","12951","25229","897","5095","0","1","0","0","0","0","20180403"
"201803","분당선","영통","78","3","2342","1238","7240","3172","19454","11099","23186","33892","13963","24251","11557","15186","12655","14962","14879","14349","15806","16830","15188","14648","18215","14844","22003","18499","28125","23905","32155","30461","18781","25983","16208","19256","18005","16542","18936","15705","8045","9324","1043","2803","0","0","0","0","0","0","20180403"
"201803","분당선","오리","828","3","4553","409","16386","7964","44349","16654","52382","34477","35483","22120","26952","14835","24945","13827","24344","16590","23930","17560","22347","18835","22696","18239","25616","22229","29498","23327","39834","34316","19626","35565","14647","24049","15734","19651","11895","20382","4350","13044","244","3957","0","0","0","0","0","0","20180403"
"201803","분당선","이매","17","1","2166","792","5368","2934","16685","11253","19311","17161","13082","9377","10680","8291","10128","7628","10860","8398","10051","9042","10314","9619","8981","10580","12237","11706","18213","14599","15148","17198","8869","16619","6247","10299","6268","9967","8610","10708","1247","7106","103","1600","0","0","0","0","0","0","20180403"
"201803","분당선","정자","329","4","3734","1240","10992","8842","35264","27232","45144","70459","30978","50828","22826","27056","23715","22620","24409","21704","25967","23897","25841","23923","27916","25625","29186","28885","39378","39206","61705","54945","41431","53919","28798","33596","30017","27756","30356","27682","11422","16327","1715","5582","0","0","0","0","0","0","20180403"
"201803","분당선","죽전","1353","1","4245","748","14595","8472","46850","18897","50910","41736","31297","33261","24394","30822","24262","26052","24483","26905","26076","30271","26325","28677","31125","31729","35613","34728","40877","44521","44948","54357","32553","54755","24746","37024","31331","32065","15995","33958","6048","24177","87","11850","0","0","0","0","0","0","20180403"
"201803","분당선","청명","12","1","1883","711","6364","1586","18959","5353","21632","10772","10135","4280","7228","3320","6186","3410","6352","4244","5763","4997","5234","4914","5746","5399","7370","8328","9276","9781","10998","12861","5346","14152","3546","9706","3086","9131","2505","8675","1001","5994","114","1386","0","0","0","0","0","0","20180403"
"201803","분당선","태평","204","23","15141","2321","22545","6472","51879","8881","73699","17696","49290","14137","27652","12677","24319","14725","25102","16008","23816","18886","20869","19833","19997","27816","20433","29614","23064","38647","23084","51618","14771","47216","10980","31436","9056","34961","6654","33182","2710","18856","190","3137","0","0","0","0","0","0","20180403"
"201803","분당선","한티","12","0","1928","925","7569","7742","24135","23597","30921","46575","21883","47796","17210","26441","18928","21086","21093","24577","23185","28912","20899","23824","24318","24625","28984","28542","38143","36905","46761","38024","32091","31682","35929","19060","24778","16647","30906","16400","5897","10818","227","1309","0","0","0","0","0","0","20180403"
"201803","수인선","남동인더스파크","0","0","378","471","770","3664","1173","18001","2274","22965","1633","3695","1554","1708","1931","1811","2092","1677","2466","1943","2627","1597","3161","1288","3582","1293","12145","1585","13611","2024","5476","2399","5419","1519","3280","945","875","728","410","440","38","107","0","0","0","0","0","0","20180403"
"201803","수인선","달월","0","0","31","11","51","151","170","270","62","666","87","97","44","54","98","81","69","117","97","97","90","84","195","92","202","68","406","88","1496","131","94","84","22","76","40","55","21","73","19","60","5","17","0","0","0","0","0","0","20180403"
"201803","수인선","소래포구","2","0","1853","372","5977","1852","16777","3576","13666","6043","8144","5521","6096","5162","6099","10322","7444","12752","8754","10991","11466","10278","13147","9402","13175","9829","11139","10883","9700","13165","5934","10775","4570","7791","4760","6400","3881","5572","2110","4205","209","1150","0","0","0","0","0","0","20180403"
"201803","수인선","송도","0","0","1531","364","4220","1159","13276","2513","12356","4854","6031","2668","4695","2850","4971","3265","5726","3576","5605","4225","4951","4307","4676","5224","5058","6317","5640","8539","5505","11330","3127","7545","2042","5262","1625","5001","1258","5148","521","3714","47","801","0","0","0","0","0","0","20180403"
"201803","수인선","숭의","5","0","2465","660","4569","2889","10844","7864","10259","12337","6082","4807","5394","3971","5617","4003","5988","4655","5680","4878","5654","4659","6061","4820","6945","6160","8718","7185","10502","9060","5135","6668","3255","4702","2469","4545","1478","3949","901","2203","15","827","0","0","0","0","0","0","20180403"
"201803","수인선","신포","11","2","975","143","1794","1160","3452","4585","3795","10666","2261","3532","2231","2531","2358","2834","3153","3178","3403","3544","3558","3164","4322","3343","5504","3528","5856","4001","7659","5494","3339","3480","2698","2208","2711","1903","1643","1614","755","803","6","415","0","0","0","0","0","0","20180403"
"201803","수인선","연수","0","0","2204","781","6085","2396","17097","5615","16710","14110","8699","9115","7214","6887","7830","6721","8654","6927","8794","7379","8050","7805","8513","8488","10005","10748","11336","14139","14368","20031","8248","13286","6404","10427","6813","8177","6507","6268","3647","4797","514","1109","0","0","0","0","0","0","20180403"
"201803","수인선","원인재","13","0","3657","633","7607","2702","17879","5077","19135","8867","11162","5209","7967","4772","7969","4923","8346","5858","7877","6773","6816","6795","6610","8273","7507","10312","8398","13559","9259","17296","6089","14018","4644","11164","4544","11034","3375","9176","1919","6252","309","2076","0","0","0","0","0","0","20180403"
"201803","수인선","월곶","1","0","1121","393","3396","1266","10947","2790","10646","3413","7505","2805","4944","2814","4467","4243","4808","3955","4418","3695","3884","4139","4013","4647","4731","5367","5558","7112","6901","9716","4765","7280","2775","5490","2473","5281","1438","5081","760","3298","28","729","0","0","0","0","0","0","20180403"
"201803","수인선","인천","258","2","376","41","947","1193","2287","2678","1890","4566","1310","1684","1379","2543","1396","3601","1741","4658","2011","4567","2371","4319","2727","3983","3522","3999","3323","3710","2849","4688","1591","2995","1289","2401","1053","2138","513","1801","139","997","5","385","0","0","0","0","0","0","20180403"
"201803","수인선","인천논현","1","0","2213","700","6474","3875","18590","8576","17331","16413","11081","11198","9325","7255","9162","8091","9797","9257","9801","10910","9076","10636","10645","11614","11253","14023","13747","19217","15904","20890","11131","17864","9074","11082","9704","9422","8226","8467","4121","5020","477","1127","0","0","0","0","0","0","20180403"
"201803","수인선","인하대","2","0","2718","362","8217","1983","23613","5391","20198","20589","9165","13031","7517","16152","8316","8926","9578","9972","9805","9975","10665","8780","12589","8957","16814","12611","17921","15656","15707","21443","9840","12858","8150","9122","8564","9627","7616","9506","4623","4667","111","1427","0","0","0","0","0","0","20180403"
"201803","수인선","호구포","0","0","1216","681","3405","5589","7849","18725","9031","20029","5099","4775","4275","2962","4166","3506","4988","3745","5078","3832","4730","3639","5232","4187","5674","5111","12918","6789","16535","7820","7066","6990","7069","4377","4944","3949","3035","3346","1399","2209","196","559","0","0","0","0","0","0","20180403"
"201803","안산선","고잔","290","32","5077","514","15433","6131","35377","13343","25857","29737","17377","17363","15701","13546","15260","12168","15279","12261","14629","14206","14322","13618","15344","12006","17272","13933","22820","18333","25736","25128","12941","21841","9512","16982","8225","12804","6295","12272","2341","12138","432","5883","1","51","0","0","0","0","20180403"
"201803","안산선","대야미","3","2","2186","1147","6571","3755","15809","4890","17036","10041","9658","5648","7301","4601","6565","4598","6916","4599","7008","4515","6497","4992","6494","6044","7667","7620","8618","8828","11468","12321","6663","11041","4251","8013","4103","7319","2199","6841","1168","4910","299","1710","3","4","0","0","0","0","20180403"
"201803","안산선","반월","3","0","3202","1017","7906","2824","19660","5118","20003","7680","12403","3804","10177","3817","8441","4117","8606","4726","8047","5480","6452","6365","5556","7775","6894","9437","9696","11703","9700","16024","5817","13278","3576","11279","3134","10039","1827","9269","927","6055","314","2259","0","6","0","0","0","0","20180403"
"201803","안산선","산본","409","4","8880","1997","25176","6859","68311","15638","61897","33378","36955","25023","29461","19922","27106","22002","28477","27535","27974","30667","25731","30074","27700","31779","31034","36800","32991","46876","38196","71290","26946","72267","21730","44738","22958","35141","20513","29308","8498","21201","1701","9183","5","967","0","0","0","0","20180403"
"201803","안산선","상록수","439","40","15789","3271","40364","10987","97201","19891","91708","34653","54278","30231","39770","23287","35531","18826","35868","19356","33866","24447","27522","24007","28945","28499","33172","38879","39603","52018","37011","80027","24914","79894","18538","54640","16000","50938","11650","43474","5956","28609","1413","13456","1","21","0","0","0","0","20180403"
